clip_id,lmin,lmax,trk_rate
8,92,94,0.0
9,92,94,0.0
10,92,94,0.0
11,92,94,0.0
12,92,94,0.0
13,92,94,0.18
14,92,94,0.56
0,94,96,0.0
1,94,96,0.0
2,94,96,0.0
3,94,96,0.0
4,94,96,0.0
5,94,96,0.0
6,94,96,0.0
7,94,96,0.0
8,94,96,0.0
9,94,96,0.0
10,94,96,0.0
11,94,96,0.0
12,94,96,0.0
13,94,96,0.18
14,94,96,0.56
0,96,98,0.0
1,96,98,0.0
2,96,98,0.0
3,96,98,0.0
4,96,98,0.0
5,96,98,0.0
6,96,98,0.0
7,96,98,0.0
8,96,98,0.0
9,96,98,0.0
10,96,98,0.0
11,96,98,0.0
12,96,98,0.0
13,96,98,0.14
14,96,98,0.56
0,98,100,0.0
1,98,100,0.0
2,98,100,0.0
3,98,100,0.0
4,98,100,0.0
5,98,100,0.0
6,98,100,0.0
7,98,100,0.0
8,98,100,0.0
9,98,100,0.0
10,98,100,0.0
11,98,100,0.0
12,98,100,0.0
13,98,100,0.14
14,98,100,0.56
0,100,102,0.0
1,100,102,0.0
2,100,102,0.0
3,100,102,0.0
4,100,102,0.0
5,100,102,0.0
6,100,102,0.0
7,100,102,0.0
8,100,102,0.0
9,100,102,0.0
10,100,102,0.0
11,100,102,0.0
12,100,102,0.0
13,100,102,0.14
14,100,102,0.56
0,102,104,0.0
1,102,104,0.0
2,102,104,0.0
3,102,104,0.0
4,102,104,0.0
5,102,104,0.0
6,102,104,0.0
7,102,104,0.0
8,102,104,0.0
9,102,104,0.0
10,102,104,0.0
11,102,104,0.0
12,102,104,0.0
13,102,104,0.14
14,102,104,0.56
0,104,106,0.0
1,104,106,0.0
2,104,106,0.0
3,104,106,0.0
4,104,106,0.0
5,104,106,0.0
6,104,106,0.0
7,104,106,0.0
8,104,106,0.0
9,104,106,0.0
10,104,106,0.0
11,104,106,0.0
12,104,106,0.0
13,104,106,0.14
14,104,106,0.56
0,106,108,0.0
1,106,108,0.0
2,106,108,0.0
3,106,108,0.0
4,106,108,0.0
5,106,108,0.0
6,106,108,0.0
7,106,108,0.0
8,106,108,0.0
9,106,108,0.0
10,106,108,0.0
11,106,108,0.0
12,106,108,0.0
13,106,108,0.14
14,106,108,0.56
0,108,110,0.0
1,108,110,0.0
2,108,110,0.0
3,108,110,0.0
4,108,110,0.0
5,108,110,0.0
6,108,110,0.0
7,108,110,0.0
8,108,110,0.0
9,108,110,0.0
10,108,110,0.0
11,108,110,0.0
12,108,110,0.0
13,108,110,0.14
14,108,110,0.44
0,110,112,0.0
1,110,112,0.0
2,110,112,0.0
3,110,112,0.0
4,110,112,0.0
5,110,112,0.0
6,110,112,0.0
7,110,112,0.0
8,110,112,0.0
9,110,112,0.0
10,110,112,0.0
11,110,112,0.0
12,110,112,0.0
13,110,112,0.14
14,110,112,0.44
0,112,114,0.0
1,112,114,0.0
2,112,114,0.0
3,112,114,0.0
4,112,114,0.0
5,112,114,0.0
6,112,114,0.0
7,112,114,0.0
8,112,114,0.0
9,112,114,0.0
10,112,114,0.0
11,112,114,0.0
12,112,114,0.0
13,112,114,0.14
14,112,114,0.44
0,114,116,0.0
1,114,116,0.0
2,114,116,0.0
3,114,116,0.0
4,114,116,0.0
5,114,116,0.0
6,114,116,0.0
7,114,116,0.0
8,114,116,0.0
9,114,116,0.0
10,114,116,0.0
11,114,116,0.0
12,114,116,0.0
13,114,116,0.14
14,114,116,0.44
0,116,118,0.0
1,116,118,0.0
2,116,118,0.0
3,116,118,0.0
4,116,118,0.0
5,116,118,0.0
6,116,118,0.0
7,116,118,0.0
8,116,118,0.0
9,116,118,0.0
10,116,118,0.0
11,116,118,0.0
12,116,118,0.0
13,116,118,0.0
14,116,118,0.44
0,118,120,0.0
1,118,120,0.0
2,118,120,0.0
3,118,120,0.0
4,118,120,0.0
5,118,120,0.0
6,118,120,0.0
7,118,120,0.0
8,118,120,0.0
9,118,120,0.0
10,118,120,0.0
11,118,120,0.0
12,118,120,0.0
13,118,120,0.0
14,118,120,0.44
0,120,122,0.0
1,120,122,0.0
2,120,122,0.0
3,120,122,0.0
4,120,122,0.0
5,120,122,0.0
6,120,122,0.0
7,120,122,0.0
8,120,122,0.0
9,120,122,0.0
10,120,122,0.0
11,120,122,0.0
12,120,122,0.0
13,120,122,0.14
14,120,122,0.44
0,122,124,0.0
1,122,124,0.0
2,122,124,0.0
3,122,124,0.0
4,122,124,0.0
5,122,124,0.0
6,122,124,0.0
7,122,124,0.0
8,122,124,0.0
9,122,124,0.0
10,122,124,0.0
11,122,124,0.0
12,122,124,0.0
13,122,124,0.14
14,122,124,0.44
0,124,126,0.0
1,124,126,0.0
2,124,126,0.0
3,124,126,0.0
4,124,126,0.0
5,124,126,0.0
6,124,126,0.0
7,124,126,0.0
8,124,126,0.0
9,124,126,0.0
10,124,126,0.0
11,124,126,0.0
12,124,126,0.0
13,124,126,0.14
14,124,126,0.44
0,126,128,0.0
1,126,128,0.0
2,126,128,0.0
3,126,128,0.0
4,126,128,0.0
5,126,128,0.0
6,126,128,0.0
7,126,128,0.0
8,126,128,0.0
9,126,128,0.0
10,126,128,0.0
11,126,128,0.0
12,126,128,0.0
13,126,128,0.14
14,126,128,0.0
0,128,130,0.0
1,128,130,0.0
2,128,130,0.0
3,128,130,0.0
4,128,130,0.0
5,128,130,0.0
6,128,130,0.0
7,128,130,0.0
8,128,130,0.0
9,128,130,0.0
10,128,130,0.0
11,128,130,0.0
12,128,130,0.0
13,128,130,0.14
14,128,130,0.0
0,130,132,0.0
1,130,132,0.0
2,130,132,0.0
3,130,132,0.0
4,130,132,0.0
5,130,132,0.0
6,130,132,0.0
7,130,132,0.0
8,130,132,0.0
9,130,132,0.0
10,130,132,0.0
11,130,132,0.0
12,130,132,0.0
13,130,132,0.14
14,130,132,0.0
0,132,134,0.0
1,132,134,0.0
2,132,134,0.0
3,132,134,0.0
4,132,134,0.0
5,132,134,0.0
6,132,134,0.0
7,132,134,0.0
8,132,134,0.0
9,132,134,0.0
10,132,134,0.0
11,132,134,0.0
12,132,134,0.0
13,132,134,0.14
14,132,134,0.0
0,134,136,0.0
1,134,136,0.0
2,134,136,0.0
3,134,136,0.0
4,134,136,0.0
5,134,136,0.0
6,134,136,0.0
7,134,136,0.0
8,134,136,0.0
9,134,136,0.0
10,134,136,0.0
11,134,136,0.0
12,134,136,0.0
13,134,136,0.14
14,134,136,0.0
0,136,138,0.0
1,136,138,0.0
2,136,138,0.0
3,136,138,0.0
4,136,138,0.0
5,136,138,0.0
6,136,138,0.0
7,136,138,0.0
8,136,138,0.0
9,136,138,0.0
10,136,138,0.0
11,136,138,0.0
12,136,138,0.0
13,136,138,0.14
14,136,138,0.0
0,138,140,0.0
1,138,140,0.0
2,138,140,0.0
3,138,140,0.0
4,138,140,0.0
5,138,140,0.0
6,138,140,0.0
7,138,140,0.0
8,138,140,0.0
9,138,140,0.0
10,138,140,0.0
11,138,140,0.0
12,138,140,0.0
13,138,140,0.0
14,138,140,0.0
0,140,142,0.0
1,140,142,0.0
2,140,142,0.0
3,140,142,0.0
4,140,142,0.0
5,140,142,0.0
6,140,142,0.0
7,140,142,0.0
8,140,142,0.0
9,140,142,0.0
10,140,142,0.0
11,140,142,0.0
12,140,142,0.0
13,140,142,0.14
14,140,142,0.0
0,142,144,0.0
1,142,144,0.0
2,142,144,0.0
3,142,144,0.0
4,142,144,0.0
5,142,144,0.0
6,142,144,0.0
7,142,144,0.0
8,142,144,0.0
9,142,144,0.0
10,142,144,0.0
11,142,144,0.0
12,142,144,0.0
13,142,144,0.14
14,142,144,0.0
0,144,146,0.0
1,144,146,0.0
2,144,146,0.0
3,144,146,0.0
4,144,146,0.0
5,144,146,0.0
6,144,146,0.0
7,144,146,0.0
8,144,146,0.0
9,144,146,0.0
10,144,146,0.0
11,144,146,0.0
12,144,146,0.0
13,144,146,0.14
14,144,146,0.0
0,146,148,0.0
1,146,148,0.0
2,146,148,0.0
3,146,148,0.0
4,146,148,0.0
5,146,148,0.0
6,146,148,0.0
7,146,148,0.0
8,146,148,0.0
9,146,148,0.0
10,146,148,0.0
11,146,148,0.0
12,146,148,0.0
13,146,148,0.14
14,146,148,0.0
0,148,150,0.0
1,148,150,0.0
2,148,150,0.0
3,148,150,0.0
4,148,150,0.0
5,148,150,0.0
6,148,150,0.0
7,148,150,0.0
8,148,150,0.0
9,148,150,0.0
10,148,150,0.0
11,148,150,0.0
12,148,150,0.0
13,148,150,0.14
14,148,150,0.0
0,150,152,0.0
1,150,152,0.0
2,150,152,0.0
3,150,152,0.0
4,150,152,0.0
5,150,152,0.0
6,150,152,0.0
7,150,152,0.0
8,150,152,0.0
9,150,152,0.0
10,150,152,0.0
11,150,152,0.0
12,150,152,0.0
13,150,152,0.0
14,150,152,0.0
0,152,154,0.0
1,152,154,0.0
2,152,154,0.0
3,152,154,0.0
4,152,154,0.0
5,152,154,0.0
6,152,154,0.0
7,152,154,0.0
8,152,154,0.0
9,152,154,0.0
10,152,154,0.0
11,152,154,0.0
12,152,154,0.0
13,152,154,0.0
14,152,154,0.0
0,154,156,0.0
1,154,156,0.0
2,154,156,0.0
3,154,156,0.0
4,154,156,0.0
5,154,156,0.0
6,154,156,0.0
7,154,156,0.0
8,154,156,0.0
9,154,156,0.0
10,154,156,0.0
11,154,156,0.0
12,154,156,0.0
13,154,156,0.0
14,154,156,0.0
0,156,158,0.0
1,156,158,0.0
2,156,158,0.0
3,156,158,0.0
4,156,158,0.0
5,156,158,0.0
6,156,158,0.0
7,156,158,0.0
8,156,158,0.0
9,156,158,0.0
10,156,158,0.0
11,156,158,0.0
12,156,158,0.0
13,156,158,0.0
14,156,158,0.0
0,158,160,0.0
1,158,160,0.0
2,158,160,0.0
3,158,160,0.0
4,158,160,0.0
5,158,160,0.0
6,158,160,0.0
7,158,160,0.0
8,158,160,0.0
9,158,160,0.0
10,158,160,0.0
11,158,160,0.0
12,158,160,0.0
13,158,160,0.0
14,158,160,0.0
0,160,162,0.0
1,160,162,0.0
2,160,162,0.0
3,160,162,0.0
4,160,162,0.0
5,160,162,0.0
6,160,162,0.0
7,160,162,0.0
8,160,162,0.0
9,160,162,0.0
10,160,162,0.0
11,160,162,0.0
12,160,162,0.0
13,160,162,0.0
14,160,162,0.0
0,162,164,0.0
1,162,164,0.0
2,162,164,0.0
3,162,164,0.0
4,162,164,0.0
5,162,164,0.0
6,162,164,0.0
7,162,164,0.0
8,162,164,0.0
9,162,164,0.0
10,162,164,0.0
11,162,164,0.0
12,162,164,0.0
13,162,164,0.0
14,162,164,0.0
0,164,166,0.0
1,164,166,0.0
2,164,166,0.0
3,164,166,0.0
4,164,166,0.0
5,164,166,0.0
6,164,166,0.0
7,164,166,0.0
8,164,166,0.0
9,164,166,0.0
10,164,166,0.0
11,164,166,0.0
12,164,166,0.0
13,164,166,0.0
14,164,166,0.0
0,166,168,0.0
1,166,168,0.0
2,166,168,0.0
3,166,168,0.0
4,166,168,0.0
5,166,168,0.0
6,166,168,0.0
7,166,168,0.0
8,166,168,0.0
9,166,168,0.0
10,166,168,0.0
11,166,168,0.0
12,166,168,0.0
13,166,168,0.0
14,166,168,0.0
0,168,170,0.0
1,168,170,0.0
2,168,170,0.0
3,168,170,0.0
4,168,170,0.0
5,168,170,0.0
6,168,170,0.0
7,168,170,0.0
8,168,170,0.0
9,168,170,0.0
10,168,170,0.0
11,168,170,0.0
12,168,170,0.0
13,168,170,0.0
14,168,170,0.0
0,170,172,0.0
1,170,172,0.0
2,170,172,0.0
3,170,172,0.0
4,170,172,0.0
5,170,172,0.0
6,170,172,0.0
7,170,172,0.0
8,170,172,0.0
9,170,172,0.0
10,170,172,0.0
11,170,172,0.0
12,170,172,0.0
13,170,172,0.0
14,170,172,0.0
0,172,174,0.0
1,172,174,0.0
2,172,174,0.0
3,172,174,0.0
4,172,174,0.0
5,172,174,0.0
6,172,174,0.0
7,172,174,0.0
8,172,174,0.0
9,172,174,0.0
10,172,174,0.0
11,172,174,0.0
12,172,174,0.0
13,172,174,0.0
14,172,174,0.0
0,174,176,0.0
1,174,176,0.0
2,174,176,0.0
3,174,176,0.0
4,174,176,0.0
5,174,176,0.0
6,174,176,0.0
7,174,176,0.0
8,174,176,0.0
9,174,176,0.0
10,174,176,0.0
11,174,176,0.0
12,174,176,0.0
13,174,176,0.0
14,174,176,0.0
0,176,178,0.0
1,176,178,0.0
2,176,178,0.0
3,176,178,0.0
4,176,178,0.0
5,176,178,0.0
6,176,178,0.0
7,176,178,0.0
8,176,178,0.0
9,176,178,0.0
10,176,178,0.0
11,176,178,0.0
12,176,178,0.0
13,176,178,0.0
14,176,178,0.0
0,178,180,0.0
1,178,180,0.0
2,178,180,0.0
3,178,180,0.0
4,178,180,0.0
5,178,180,0.0
6,178,180,0.0
7,178,180,0.0
8,178,180,0.0
9,178,180,0.0
10,178,180,0.0
11,178,180,0.0
12,178,180,0.0
13,178,180,0.0
14,178,180,0.0
0,180,182,0.0
1,180,182,0.0
2,180,182,0.0
3,180,182,0.0
4,180,182,0.0
5,180,182,0.0
6,180,182,0.0
7,180,182,0.0
8,180,182,0.0
9,180,182,0.0
10,180,182,0.0
11,180,182,0.0
12,180,182,0.0
13,180,182,0.0
14,180,182,0.0
0,182,184,0.0
1,182,184,0.0
2,182,184,0.0
3,182,184,0.0
4,182,184,0.0
5,182,184,0.0
6,182,184,0.0
7,182,184,0.0
8,182,184,0.0
9,182,184,0.0
10,182,184,0.0
11,182,184,0.0
12,182,184,0.0
13,182,184,0.0
14,182,184,0.0
0,184,186,0.0
1,184,186,0.0
2,184,186,0.0
3,184,186,0.0
4,184,186,0.0
5,184,186,0.0
6,184,186,0.0
7,184,186,0.0
8,184,186,0.0
9,184,186,0.0
10,184,186,0.0
11,184,186,0.0
12,184,186,0.0
13,184,186,0.0
14,184,186,0.0
0,186,188,0.0
1,186,188,0.0
2,186,188,0.0
3,186,188,0.0
4,186,188,0.0
5,186,188,0.0
6,186,188,0.0
7,186,188,0.0
8,186,188,0.0
9,186,188,0.0
10,186,188,0.0
11,186,188,0.0
12,186,188,0.0
13,186,188,0.0
14,186,188,0.0
0,188,190,0.0
1,188,190,0.0
2,188,190,0.0
3,188,190,0.0
4,188,190,0.0
5,188,190,0.0
6,188,190,0.0
7,188,190,0.0
8,188,190,0.0
9,188,190,0.0
10,188,190,0.0
11,188,190,0.0
12,188,190,0.0
13,188,190,0.0
14,188,190,0.0
0,190,192,0.0
1,190,192,0.0
2,190,192,0.0
3,190,192,0.0
4,190,192,0.0
5,190,192,0.0
6,190,192,0.0
7,190,192,0.0
8,190,192,0.0
9,190,192,0.0
10,190,192,0.0
11,190,192,0.0
12,190,192,0.0
13,190,192,0.0
14,190,192,0.0
0,192,194,0.0
1,192,194,0.0
2,192,194,0.0
3,192,194,0.0
4,192,194,0.0
5,192,194,0.0
6,192,194,0.0
7,192,194,0.0
8,192,194,0.0
9,192,194,0.0
10,192,194,0.0
11,192,194,0.0
12,192,194,0.0
13,192,194,0.0
14,192,194,0.0
0,194,196,0.0
1,194,196,0.0
2,194,196,0.0
3,194,196,0.0
4,194,196,0.0
5,194,196,0.0
6,194,196,0.0
7,194,196,0.0
8,194,196,0.0
9,194,196,0.0
10,194,196,0.0
11,194,196,0.0
12,194,196,0.0
13,194,196,0.0
14,194,196,0.0
0,196,198,0.0
1,196,198,0.0
2,196,198,0.0
3,196,198,0.0
4,196,198,0.0
5,196,198,0.0
6,196,198,0.0
7,196,198,0.0
8,196,198,0.0
9,196,198,0.0
10,196,198,0.0
11,196,198,0.0
12,196,198,0.0
13,196,198,0.0
14,196,198,0.0
0,198,200,0.0
1,198,200,0.0
2,198,200,0.0
3,198,200,0.0
4,198,200,0.0
5,198,200,0.0
6,198,200,0.0
7,198,200,0.0
8,198,200,0.0
9,198,200,0.0
10,198,200,0.0
11,198,200,0.0
12,198,200,0.0
13,198,200,0.0
14,198,200,0.0
0,200,202,0.0
1,200,202,0.0
2,200,202,0.0
3,200,202,0.0
4,200,202,0.0
5,200,202,0.0
6,200,202,0.0
7,200,202,0.0
8,200,202,0.0
9,200,202,0.0
10,200,202,0.0
11,200,202,0.0
12,200,202,0.0
13,200,202,0.0
14,200,202,0.0
